1.000000;0.777778;1.000000;0.555556;0.705882;0.750000;0.615385;0.384615;0.687500;0.312500;1.000000;0.222222;0.777778;0.375000;0.604938;0.395062;0.750000;0.250000;0;1;0
0.111111;0.500000;0.000000;0.111111;0.076923;0.300000;0.507937;0.492063;0.600000;0.400000;0.333333;0.444444;0.375000;0.500000;0.492537;0.507463;0.458333;0.541667;0;0;1
0.222222;0.611111;0.444444;0.444444;0.461538;0.583333;0.417910;0.582090;0.466667;0.533333;0.444444;0.111111;0.500000;0.416667;0.513158;0.486842;0.500000;0.500000;0;0;1
0.611111;0.055556;0.333333;0.333333;0.500000;0.272727;0.557895;0.442105;0.594595;0.405405;0.111111;0.111111;0.375000;0.333333;0.617284;0.382716;0.576923;0.423077;1;0;0
0.444444;0.944444;0.111111;0.333333;0.000000;0.333333;0.495146;0.504854;0.387097;0.612903;0.555556;0.666667;0.666667;0.625000;0.518519;0.481481;0.342857;0.657143;0;0;1
0.333333;0.666667;0.333333;1.000000;0.307692;0.812500;0.322581;0.677419;0.250000;0.750000;0.666667;0.333333;0.666667;0.363636;0.574074;0.425926;0.636364;0.363636;0;1;0
0.722222;0.222222;0.777778;0.666667;0.888889;0.600000;0.536842;0.463158;0.620690;0.379310;1.000000;0.333333;0.846154;0.500000;0.531250;0.468750;0.611111;0.388889;0;1;0
0.833333;0.333333;0.666667;0.222222;0.714286;0.400000;0.440476;0.559524;0.458333;0.541667;0.777778;0.444444;0.750000;0.428571;0.651515;0.348485;0.764706;0.235294;0;0;1
0.055556;0.888889;0.000000;0.777778;0.083333;0.769231;0.447761;0.552239;0.344828;0.655172;0.444444;0.444444;0.285714;0.444444;0.594203;0.405797;0.578947;0.421053;0;0;1
0.611111;0.277778;0.444444;0.111111;0.500000;0.166667;0.574468;0.425532;0.666667;0.333333;0.444444;0.111111;0.600000;0.066667;0.727273;0.272727;0.850000;0.150000;0;1;0
0.944444;0.555556;0.666667;0.555556;0.500000;0.666667;0.631579;0.368421;0.633333;0.366667;0.444444;0.444444;0.444444;0.454545;0.592593;0.407407;0.484848;0.515152;0;1;0
0.722222;0.888889;0.333333;0.555556;0.500000;1.000000;0.414634;0.585366;0.434783;0.565217;0.777778;0.555556;0.700000;0.600000;0.454545;0.545455;0.571429;0.428571;0;0;1
0.333333;0.611111;0.555556;0.666667;0.666667;0.727273;0.446429;0.553571;0.395349;0.604651;0.444444;0.666667;0.454545;0.636364;0.481132;0.518868;0.409091;0.590909;0;0;1
0.222222;0.166667;0.444444;0.444444;0.500000;0.545455;0.460526;0.539474;0.346154;0.653846;0.333333;0.111111;0.200000;0.272727;0.639344;0.360656;0.421053;0.578947;1;0;0
0.388889;1.000000;0.333333;0.777778;0.444444;0.666667;0.413793;0.586207;0.392857;0.607143;0.111111;0.777778;0.333333;0.750000;0.513514;0.486486;0.448276;0.551724;0;0;1
0.555556;0.722222;0.111111;0.666667;0.142857;0.500000;0.531646;0.468354;0.363636;0.636364;0.222222;0.666667;0.333333;0.600000;0.540541;0.459459;0.315789;0.684211;1;0;0
0.888889;0.111111;0.666667;0.000000;0.727273;0.076923;0.557377;0.442623;0.590909;0.409091;1.000000;0.111111;0.818182;0.090909;0.553191;0.446809;0.567568;0.432432;1;0;0
0.166667;0.388889;0.111111;0.333333;0.363636;0.500000;0.541176;0.458824;0.629630;0.370370;0.333333;0.444444;0.454545;0.600000;0.550562;0.449438;0.562500;0.437500;1;0;0
1.000000;0.944444;0.777778;0.777778;0.777778;0.666667;0.425743;0.574257;0.312500;0.687500;0.777778;0.666667;0.722222;0.555556;0.495726;0.504274;0.522727;0.477273;1;0;0
0.111111;0.666667;0.000000;0.222222;0.071429;0.333333;0.469697;0.530303;0.461538;0.538462;0.000000;0.222222;0.125000;0.375000;0.500000;0.500000;0.533333;0.466667;1;0;0
0.444444;0.777778;0.555556;0.333333;0.625000;0.300000;0.492063;0.507937;0.500000;0.500000;0.777778;0.000000;0.800000;0.000000;0.466667;0.533333;0.461538;0.538462;0;0;1
0.833333;0.500000;1.000000;0.555556;0.846154;0.571429;0.619048;0.380952;0.764706;0.235294;0.333333;0.444444;0.600000;0.500000;0.625000;0.375000;0.588235;0.411765;1;0;0
0.277778;0.055556;0.222222;0.000000;0.400000;0.000000;0.508475;0.491525;0.666667;0.333333;0.444444;0.000000;0.555556;0.100000;0.509434;0.490566;0.687500;0.312500;0;0;1
0.611111;0.944444;0.333333;0.666667;0.384615;0.727273;0.428571;0.571429;0.433333;0.566667;0.666667;0.444444;0.500000;0.545455;0.605634;0.394366;0.680000;0.320000;0;0;1
0.833333;0.222222;0.777778;0.444444;0.846154;0.500000;0.560976;0.439024;0.687500;0.312500;0.777778;0.444444;0.800000;0.666667;0.550000;0.450000;0.757576;0.242424;1;0;0
0.888889;0.333333;0.555556;0.444444;1.000000;0.529412;0.491071;0.508929;0.380952;0.619048;0.777778;0.777778;1.000000;0.727273;0.579545;0.420455;0.580645;0.419355;1;0;0
0.500000;0.055556;0.333333;0.333333;0.437500;0.222222;0.608108;0.391892;0.840000;0.160000;0.111111;0.333333;0.333333;0.300000;0.642857;0.357143;0.709677;0.290323;1;0;0
0.444444;0.944444;0.444444;0.777778;0.500000;0.875000;0.551724;0.448276;0.535714;0.464286;0.555556;0.777778;0.666667;0.750000;0.586667;0.413333;0.518519;0.481481;0;0;1
0.777778;0.166667;0.444444;0.333333;0.500000;0.363636;0.568421;0.431579;0.466667;0.533333;0.222222;0.000000;0.285714;0.071429;0.600000;0.400000;0.531250;0.468750;0;1;0
0.611111;0.722222;0.111111;1.000000;0.250000;0.833333;0.397590;0.602410;0.400000;0.600000;0.444444;1.000000;0.428571;0.769231;0.397436;0.602564;0.358974;0.641026;0;1;0
0.666667;1.000000;0.666667;0.777778;0.600000;0.600000;0.424658;0.575342;0.592593;0.407407;0.444444;1.000000;0.500000;0.818182;0.512195;0.487805;0.400000;0.600000;0;0;1
0.333333;0.222222;0.444444;0.222222;0.428571;0.375000;0.450000;0.550000;0.388889;0.611111;0.666667;0.111111;0.571429;0.117647;0.692308;0.307692;0.666667;0.333333;1;0;0
0.500000;0.833333;0.333333;0.777778;0.571429;1.000000;0.480769;0.519231;0.473684;0.526316;0.111111;0.777778;0.333333;0.833333;0.369565;0.630435;0.250000;0.750000;1;0;0
0.444444;0.611111;0.444444;0.000000;0.500000;0.266667;0.441860;0.558140;0.444444;0.555556;0.444444;0.333333;0.500000;0.500000;0.492958;0.507042;0.545455;0.454545;0;1;0
0.944444;0.111111;0.666667;0.333333;0.636364;0.400000;0.505263;0.494737;0.517241;0.482759;1.000000;0.111111;0.909091;0.307692;0.637363;0.362637;0.631579;0.368421;1;0;0
0.166667;0.722222;0.444444;0.666667;0.500000;0.600000;0.512195;0.487805;0.476190;0.523810;0.333333;0.333333;0.400000;0.333333;0.480519;0.519481;0.419355;0.580645;0;0;1
1.000000;0.444444;1.000000;0.222222;0.666667;0.375000;0.414634;0.585366;0.481481;0.518519;0.777778;0.222222;0.562500;0.333333;0.617284;0.382716;0.642857;0.357143;1;0;0
0.111111;0.666667;0.333333;0.111111;0.333333;0.285714;0.432099;0.567901;0.419355;0.580645;0.666667;0.222222;0.600000;0.333333;0.567568;0.432432;0.583333;0.416667;0;0;1
0.722222;0.333333;0.777778;0.666667;0.642857;0.571429;0.500000;0.500000;0.500000;0.500000;0.666667;0.444444;0.700000;0.400000;0.697674;0.302326;0.777778;0.222222;0;1;0
0.222222;0.277778;0.333333;0.111111;0.285714;0.363636;0.340206;0.659794;0.222222;0.777778;0.333333;0.333333;0.200000;0.461538;0.488095;0.511905;0.370370;0.629630;1;0;0
0.555556;0.888889;0.111111;0.222222;0.333333;0.461538;0.514563;0.485437;0.548387;0.451613;0.333333;0.666667;0.357143;0.583333;0.532609;0.467391;0.457143;0.542857;0;0;1
0.833333;0.500000;1.000000;0.333333;0.900000;0.400000;0.543210;0.456790;0.545455;0.454545;1.000000;0.333333;0.875000;0.500000;0.515464;0.484536;0.558140;0.441860;0;0;1
0.888889;0.944444;0.666667;1.000000;0.857143;0.833333;0.462264;0.537736;0.536585;0.463415;0.777778;0.666667;1.000000;0.636364;0.580247;0.419753;0.607143;0.392857;1;0;0
0.222222;0.444444;0.111111;0.333333;0.307692;0.300000;0.437500;0.562500;0.482759;0.517241;0.111111;0.444444;0.250000;0.545455;0.415385;0.584615;0.400000;0.600000;0;1;0
0.611111;0.111111;0.111111;0.444444;0.333333;0.583333;0.494845;0.505155;0.432432;0.567568;0.000000;0.111111;0.266667;0.235294;0.573333;0.426667;0.466667;0.533333;1;0;0
0.944444;0.222222;0.444444;0.111111;0.500000;0.272727;0.560000;0.440000;0.500000;0.500000;0.222222;0.111111;0.363636;0.235294;0.662651;0.337349;0.560000;0.440000;1;0;0
0.444444;0.833333;0.111111;0.666667;0.250000;0.833333;0.530864;0.469136;0.451613;0.548387;0.444444;0.444444;0.500000;0.750000;0.504950;0.495050;0.526316;0.473684;1;0;0
0.722222;0.777778;0.444444;0.666667;0.461538;0.700000;0.533333;0.466667;0.617647;0.382353;0.222222;0.777778;0.363636;0.777778;0.545455;0.454545;0.529412;0.470588;1;0;0
0.500000;0.277778;0.444444;0.000000;0.428571;0.250000;0.407407;0.592593;0.363636;0.636364;0.444444;0.333333;0.454545;0.428571;0.542857;0.457143;0.571429;0.428571;1;0;0
0.333333;1.000000;0.444444;1.000000;0.500000;0.700000;0.535211;0.464789;0.500000;0.500000;0.666667;1.000000;0.615385;0.875000;0.588235;0.411765;0.625000;0.375000;0;0;1
0.500000;0.666667;0.666667;0.555556;0.571429;0.545455;0.400000;0.600000;0.428571;0.571429;0.333333;0.777778;0.333333;0.666667;0.376812;0.623188;0.241379;0.758621;0;1;0
0.611111;0.111111;0.666667;0.333333;0.625000;0.300000;0.626866;0.373134;0.678571;0.321429;0.333333;0.111111;0.444444;0.307692;0.500000;0.500000;0.466667;0.533333;0;1;0
0.944444;0.166667;0.666667;0.666667;0.636364;0.600000;0.544304;0.455696;0.640000;0.360000;1.000000;0.333333;0.916667;0.250000;0.662791;0.337209;0.777778;0.222222;1;0;0
0.222222;0.555556;0.111111;0.777778;0.250000;0.625000;0.519231;0.480769;0.550000;0.450000;0.222222;0.666667;0.333333;0.666667;0.397436;0.602564;0.357143;0.642857;0;0;1
0.333333;0.333333;0.000000;0.444444;0.166667;0.583333;0.585106;0.414894;0.454545;0.545455;0.222222;0.222222;0.375000;0.200000;0.666667;0.333333;0.700000;0.300000;0;1;0
1.000000;0.500000;1.000000;0.444444;0.750000;0.555556;0.390244;0.609756;0.411765;0.588235;0.777778;0.444444;0.636364;0.571429;0.500000;0.500000;0.482759;0.517241;1;0;0
0.222222;0.388889;0.111111;0.444444;0.363636;0.571429;0.506173;0.493827;0.441176;0.558824;0.333333;0.222222;0.444444;0.333333;0.676056;0.323944;0.772727;0.227273;1;0;0
0.055556;0.944444;0.111111;0.777778;0.222222;0.666667;0.329114;0.670886;0.307692;0.692308;0.333333;0.666667;0.375000;0.545455;0.445783;0.554217;0.434783;0.565217;0;0;1
0.666667;0.888889;0.333333;0.666667;0.500000;0.700000;0.509804;0.490196;0.527778;0.472222;0.777778;0.333333;0.777778;0.400000;0.638298;0.361702;0.666667;0.333333;0;1;0
0.222222;0.722222;0.333333;0.777778;0.166667;0.666667;0.405405;0.594595;0.259259;0.740741;0.333333;0.444444;0.125000;0.454545;0.507042;0.492958;0.320000;0.680000;1;0;0
0.833333;0.444444;0.333333;0.777778;0.500000;0.800000;0.442308;0.557692;0.433333;0.566667;0.666667;0.444444;0.785714;0.538462;0.521739;0.478261;0.513514;0.486486;1;0;0
0.833333;0.611111;0.333333;0.444444;0.333333;0.500000;0.402062;0.597938;0.482759;0.517241;0.777778;0.666667;1.000000;0.444444;0.518072;0.481928;0.483871;0.516129;1;0;0
0.333333;1.000000;0.333333;1.000000;0.428571;0.750000;0.584270;0.415730;0.529412;0.470588;0.666667;1.000000;0.750000;0.714286;0.645161;0.354839;0.685714;0.314286;1;0;0
0.722222;0.333333;0.666667;0.111111;0.666667;0.250000;0.433735;0.566265;0.517241;0.482759;0.444444;0.000000;0.400000;0.200000;0.446809;0.553191;0.586207;0.413793;0;1;0
0.944444;0.111111;0.444444;0.111111;0.600000;0.142857;0.573770;0.426230;0.705882;0.294118;1.000000;0.111111;0.909091;0.285714;0.688172;0.311828;0.625000;0.375000;1;0;0
0.722222;0.166667;0.777778;0.666667;0.666667;0.428571;0.508475;0.491525;0.526316;0.473684;0.444444;0.333333;0.500000;0.285714;0.482759;0.517241;0.529412;0.470588;1;0;0
0.944444;0.833333;1.000000;0.666667;0.900000;0.600000;0.596491;0.403509;0.613636;0.386364;0.555556;0.333333;0.636364;0.428571;0.549550;0.450450;0.500000;0.500000;1;0;0
0.444444;0.111111;0.333333;0.111111;0.428571;0.125000;0.489362;0.510638;0.705882;0.294118;0.444444;0.111111;0.555556;0.272727;0.581395;0.418605;0.647059;0.352941;0;1;0
0.555556;0.777778;0.444444;0.333333;0.375000;0.428571;0.529412;0.470588;0.500000;0.500000;0.444444;0.666667;0.500000;0.750000;0.538462;0.461538;0.500000;0.500000;0;1;0
0.222222;0.500000;0.222222;0.444444;0.428571;0.500000;0.390805;0.609195;0.406250;0.593750;0.666667;0.111111;0.642857;0.250000;0.518519;0.481481;0.575758;0.424242;0;0;1
0.500000;0.611111;0.333333;0.333333;0.500000;0.500000;0.377358;0.622642;0.472222;0.527778;0.333333;0.555556;0.454545;0.600000;0.548387;0.451613;0.515152;0.484848;0;1;0
1.000000;0.888889;0.666667;0.777778;0.555556;1.000000;0.451220;0.548780;0.500000;0.500000;1.000000;0.444444;0.700000;0.500000;0.575758;0.424242;0.620690;0.379310;1;0;0
0.777778;0.944444;0.444444;1.000000;0.500000;1.000000;0.431193;0.568807;0.365854;0.634146;0.666667;0.666667;0.666667;0.666667;0.435644;0.564356;0.371429;0.628571;0;0;1
0.111111;0.388889;0.222222;0.666667;0.250000;0.555556;0.444444;0.555556;0.300000;0.700000;0.333333;0.111111;0.222222;0.307692;0.403509;0.596491;0.300000;0.700000;0;0;1
0.555556;0.666667;0.666667;0.444444;0.571429;0.500000;0.512500;0.487500;0.562500;0.437500;0.666667;0.333333;0.500000;0.400000;0.595960;0.404040;0.555556;0.444444;1;0;0
0.055556;0.388889;0.000000;0.444444;0.000000;0.571429;0.407407;0.592593;0.142857;0.857143;0.111111;0.111111;0.166667;0.166667;0.603774;0.396226;0.636364;0.363636;0;0;1
0.833333;0.444444;0.333333;0.444444;0.444444;0.555556;0.412371;0.587629;0.406250;0.593750;1.000000;0.111111;0.900000;0.375000;0.517241;0.482759;0.540541;0.459459;1;0;0
0.166667;0.277778;0.333333;0.111111;0.250000;0.375000;0.409091;0.590909;0.368421;0.631579;0.666667;0.222222;0.428571;0.285714;0.492308;0.507692;0.388889;0.611111;0;0;1
0.222222;0.777778;0.222222;0.777778;0.428571;0.750000;0.513514;0.486486;0.500000;0.500000;0.222222;0.666667;0.400000;0.625000;0.602041;0.397959;0.589744;0.410256;0;0;1
0.666667;0.500000;0.333333;0.222222;0.500000;0.363636;0.517241;0.482759;0.500000;0.500000;0.555556;0.666667;0.600000;0.500000;0.631068;0.368932;0.540541;0.459459;0;1;0
0.666667;0.944444;0.333333;1.000000;0.500000;1.000000;0.575000;0.425000;0.404762;0.595238;0.333333;1.000000;0.500000;0.900000;0.568182;0.431818;0.434783;0.565217;0;0;1
0.222222;0.388889;0.222222;1.000000;0.454545;0.833333;0.460526;0.539474;0.468750;0.531250;0.111111;0.444444;0.363636;0.454545;0.604651;0.395349;0.621622;0.378378;0;0;1
0.777778;0.333333;0.444444;0.444444;0.400000;0.400000;0.590909;0.409091;0.538462;0.461538;0.333333;0.333333;0.333333;0.200000;0.689655;0.310345;0.666667;0.333333;1;0;0
0.111111;0.611111;0.111111;0.111111;0.142857;0.400000;0.431818;0.568182;0.272727;0.727273;0.000000;0.111111;0.000000;0.400000;0.410959;0.589041;0.208333;0.791667;0;0;1
0.500000;0.888889;0.666667;0.444444;0.600000;0.600000;0.583333;0.416667;0.642857;0.357143;1.000000;0.111111;0.857143;0.200000;0.779412;0.220588;0.720000;0.280000;0;0;1
0.833333;1.000000;0.666667;0.666667;0.636364;0.555556;0.480000;0.520000;0.466667;0.533333;1.000000;0.666667;0.750000;0.555556;0.567568;0.432432;0.580645;0.419355;0;0;1
0.166667;0.666667;0.333333;0.222222;0.333333;0.363636;0.480519;0.519481;0.384615;0.615385;0.666667;0.444444;0.500000;0.375000;0.506494;0.493506;0.480000;0.520000;0;0;1
0.055556;0.666667;0.000000;0.111111;0.000000;0.363636;0.430380;0.569620;0.217391;0.782609;0.111111;0.333333;0.200000;0.444444;0.475000;0.525000;0.269231;0.730769;0;0;1
0.277778;0.722222;0.444444;1.000000;0.555556;0.777778;0.533333;0.466667;0.517241;0.482759;0.333333;1.000000;0.538462;0.700000;0.550000;0.450000;0.586207;0.413793;1;0;0
0.722222;0.388889;0.444444;0.666667;0.500000;0.600000;0.464646;0.535354;0.605263;0.394737;0.555556;0.555556;0.545455;0.625000;0.522222;0.477778;0.542857;0.457143;0;1;0
1.000000;0.111111;0.666667;0.111111;0.571429;0.250000;0.407895;0.592105;0.611111;0.388889;1.000000;0.222222;0.750000;0.333333;0.534247;0.465753;0.653846;0.346154;1;0;0
0.277778;0.666667;0.444444;0.222222;0.428571;0.375000;0.432990;0.567010;0.515152;0.484848;0.555556;0.333333;0.714286;0.500000;0.515789;0.484211;0.609756;0.390244;0;0;1
0.722222;0.055556;0.555556;0.000000;0.545455;0.142857;0.537500;0.462500;0.652174;0.347826;0.222222;0.000000;0.444444;0.166667;0.722892;0.277108;0.666667;0.333333;1;0;0
0.888889;0.222222;0.666667;0.111111;0.666667;0.416667;0.465517;0.534483;0.500000;0.500000;1.000000;0.111111;0.900000;0.333333;0.612245;0.387755;0.740741;0.259259;1;0;0
0.500000;0.833333;0.444444;0.444444;0.500000;0.454545;0.673684;0.326316;0.685714;0.314286;0.444444;0.444444;0.555556;0.555556;0.558824;0.441176;0.531250;0.468750;0;1;0
0.555556;0.500000;0.666667;0.666667;0.600000;0.625000;0.494382;0.505618;0.405405;0.594595;0.777778;0.444444;0.714286;0.500000;0.436620;0.563380;0.392857;0.607143;0;0;1
0.944444;0.166667;1.000000;0.000000;0.875000;0.272727;0.416667;0.583333;0.588235;0.411765;0.777778;0.000000;0.700000;0.000000;0.626667;0.373333;0.772727;0.227273;1;0;0
0.333333;0.833333;1.000000;0.333333;0.714286;0.428571;0.507937;0.492063;0.500000;0.500000;0.666667;0.000000;0.666667;0.000000;0.592593;0.407407;0.642857;0.357143;0;0;1
0.111111;0.833333;0.000000;0.666667;0.125000;0.700000;0.520548;0.479452;0.269231;0.730769;0.000000;0.333333;0.000000;0.500000;0.461538;0.538462;0.210526;0.789474;0;0;1
0.777778;1.000000;0.444444;1.000000;0.454545;0.800000;0.415385;0.584615;0.392857;0.607143;0.666667;0.666667;0.500000;0.571429;0.553846;0.446154;0.583333;0.416667;0;1;0
0.666667;0.722222;0.444444;0.333333;0.500000;0.363636;0.512821;0.487179;0.588235;0.411765;0.555556;0.666667;0.555556;0.600000;0.479452;0.520548;0.517241;0.482759;0;0;1
0.611111;0.388889;0.444444;0.666667;0.500000;0.375000;0.626374;0.373626;0.718750;0.281250;0.222222;0.666667;0.333333;0.500000;0.653846;0.346154;0.600000;0.400000;0;1;0
0.666667;0.944444;0.666667;1.000000;0.750000;0.833333;0.550459;0.449541;0.584906;0.415094;0.666667;1.000000;0.666667;0.909091;0.483333;0.516667;0.444444;0.555556;1;0;0
0.111111;0.444444;0.000000;0.444444;0.250000;0.500000;0.404255;0.595745;0.243243;0.756757;0.000000;0.333333;0.142857;0.444444;0.465909;0.534091;0.200000;0.800000;0;1;0
0.333333;0.888889;0.777778;0.666667;0.636364;0.666667;0.671233;0.328767;0.620690;0.379310;0.333333;0.444444;0.444444;0.500000;0.745763;0.254237;0.666667;0.333333;0;0;1
0.222222;0.611111;0.000000;0.777778;0.300000;0.600000;0.369863;0.630137;0.458333;0.541667;0.111111;0.444444;0.400000;0.416667;0.519481;0.480519;0.575758;0.424242;1;0;0
0.166667;0.333333;0.000000;0.333333;0.285714;0.363636;0.520000;0.480000;0.454545;0.545455;0.333333;0.333333;0.416667;0.285714;0.613636;0.386364;0.586207;0.413793;0;1;0
0.611111;0.777778;0.666667;0.666667;0.454545;0.750000;0.416667;0.583333;0.222222;0.777778;0.555556;0.666667;0.555556;0.666667;0.601852;0.398148;0.375000;0.625000;0;0;1
0.944444;0.277778;0.666667;0.444444;0.615385;0.444444;0.570000;0.430000;0.617647;0.382353;1.000000;0.555556;0.888889;0.600000;0.526882;0.473118;0.500000;0.500000;1;0;0
1.000000;0.611111;0.777778;0.444444;0.777778;0.500000;0.487500;0.512500;0.459459;0.540541;1.000000;0.555556;0.750000;0.583333;0.484211;0.515789;0.511628;0.488372;0;1;0
0.388889;0.666667;0.111111;0.333333;0.357143;0.285714;0.655172;0.344828;0.593750;0.406250;0.444444;0.666667;0.545455;0.555556;0.560976;0.439024;0.631579;0.368421;0;1;0
0.111111;0.055556;0.000000;0.111111;0.100000;0.333333;0.440678;0.559322;0.384615;0.615385;0.000000;0.000000;0.000000;0.125000;0.627451;0.372549;0.454545;0.545455;1;0;0
0.888889;0.611111;1.000000;0.444444;1.000000;0.555556;0.493333;0.506667;0.529412;0.470588;1.000000;0.333333;1.000000;0.454545;0.551020;0.448980;0.512821;0.487179;0;0;1
0.833333;0.777778;0.666667;0.555556;0.875000;0.600000;0.597222;0.402778;0.594595;0.405405;0.666667;0.222222;0.636364;0.444444;0.512821;0.487179;0.586207;0.413793;0;1;0
0.388889;0.166667;0.444444;0.111111;0.333333;0.357143;0.358025;0.641975;0.391304;0.608696;0.666667;0.000000;0.444444;0.100000;0.603175;0.396825;0.687500;0.312500;1;0;0
0.444444;0.222222;0.555556;0.333333;0.571429;0.500000;0.586207;0.413793;0.625000;0.375000;0.555556;0.111111;0.600000;0.285714;0.725275;0.274725;0.851852;0.148148;1;0;0
0.222222;0.944444;0.333333;0.666667;0.333333;0.615385;0.404494;0.595506;0.428571;0.571429;0.333333;0.666667;0.545455;0.636364;0.471910;0.528090;0.450000;0.550000;0;0;1
0.666667;0.555556;0.444444;0.555556;0.625000;0.700000;0.458333;0.541667;0.413793;0.586207;0.222222;0.444444;0.444444;0.500000;0.448276;0.551724;0.405405;0.594595;0;1;0
0.722222;0.111111;0.555556;0.333333;0.571429;0.272727;0.552632;0.447368;0.636364;0.363636;0.222222;0.222222;0.375000;0.300000;0.569892;0.430108;0.640000;0.360000;1;0;0
0.277778;0.333333;0.111111;0.222222;0.300000;0.437500;0.394737;0.605263;0.448276;0.551724;0.333333;0.444444;0.375000;0.444444;0.516484;0.483516;0.416667;0.583333;0;1;0
